mcc,mnc,lac,cell_id,psc,asu,dbm,ta,lat,lon,accuracy,speed,bearing,altitude,measured_at,net_type,neighboring,device
310,120,5633,46790707,332,40,-100,,42.66229712,-73.77310698,3.22,0,0,35.96,"2019-05-26T21:57:05.752Z",LTE,false,"samsung SM-G965U"
,22422,5,819,,,,,42.66229712,-73.77310698,3.22,0,0,35.96,"2019-05-26T21:58:34.561Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46790715,332,41,-99,,42.66229712,-73.77310698,3.22,0,0,35.96,"2019-05-26T21:58:34.561Z",LTE,false,"samsung SM-G965U"
,22422,5,307,,,,,42.66229712,-73.77310698,3.22,0,0,35.96,"2019-05-26T21:59:23.665Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46790715,332,35,-105,,42.66229712,-73.77310698,3.22,0,0,35.96,"2019-05-26T21:59:23.665Z",LTE,false,"samsung SM-G965U"
,22422,5,307,,,,,42.66229712,-73.77310698,3.22,0,0,35.96,"2019-05-26T22:00:00.925Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791737,303,50,-90,,42.66229712,-73.77310698,3.22,0,0,35.96,"2019-05-26T22:00:00.925Z",LTE,false,"samsung SM-G965U"
,22422,5,307,,,,,42.66229712,-73.77310698,3.22,0,0,35.96,"2019-05-26T22:00:46.649Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791729,303,41,-99,23,42.66229712,-73.77310698,3.22,0,0,35.96,"2019-05-26T22:00:46.649Z",LTE,false,"samsung SM-G965U"
,22422,5,307,,,,,42.65041216,-73.75064918,20.37,0.3,317,32.64,"2019-05-26T22:00:47.783Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791729,303,41,-99,23,42.65041216,-73.75064918,20.37,0.3,317,32.64,"2019-05-26T22:00:47.783Z",LTE,false,"samsung SM-G965U"
,22422,5,307,,,,,42.65041216,-73.75064918,20.37,0.3,317,32.64,"2019-05-26T22:01:18.780Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46790707,332,42,-98,25,42.65041216,-73.75064918,20.37,0.3,317,32.64,"2019-05-26T22:01:18.780Z",LTE,false,"samsung SM-G965U"
,22422,5,580,,,,,42.65041216,-73.75064918,20.37,0.3,317,32.64,"2019-05-26T22:03:00.797Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46790466,331,40,-100,,42.65041216,-73.75064918,20.37,0.3,317,32.64,"2019-05-26T22:03:00.797Z",LTE,false,"samsung SM-G965U"
,22422,5,819,,,,,42.65041216,-73.75064918,20.37,0.3,317,32.64,"2019-05-26T22:04:09.208Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791737,303,34,-106,27,42.65041216,-73.75064918,20.37,0.3,317,32.64,"2019-05-26T22:04:09.208Z",LTE,false,"samsung SM-G965U"
,22422,5,819,,,,,42.65041216,-73.75064918,20.37,0.3,317,32.64,"2019-05-26T22:04:19.247Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46790715,332,37,-103,,42.65041216,-73.75064918,20.37,0.3,317,32.64,"2019-05-26T22:04:19.247Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.65041216,-73.75064918,20.37,0.3,317,32.64,"2019-05-26T22:07:08.169Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47495233,444,40,-100,28,42.65041216,-73.75064918,20.37,0.3,317,32.64,"2019-05-26T22:07:08.169Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64934959,-73.74673087,6.43,0,0,-32.35,"2019-05-26T22:11:45.784Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47495233,444,36,-104,27,42.64934959,-73.74673087,6.43,0,0,-32.35,"2019-05-26T22:11:45.784Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64936635,-73.74652940,5.36,0,0,-34.66,"2019-05-26T22:14:40.534Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46163993,90,52,-88,7,42.64936635,-73.74652940,5.36,0,0,-34.66,"2019-05-26T22:14:40.534Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64935931,-73.74653124,6.43,0,0,-35.09,"2019-05-26T22:15:20.535Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47495217,444,36,-104,28,42.64935931,-73.74653124,6.43,0,0,-35.09,"2019-05-26T22:15:20.535Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64935779,-73.74653322,8.58,0,0,-35.36,"2019-05-26T22:17:02.536Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47495225,444,26,-114,27,42.64935779,-73.74653322,8.58,0,0,-35.36,"2019-05-26T22:17:02.536Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64935779,-73.74653322,8.58,0,0,-35.36,"2019-05-26T22:17:14.665Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791729,303,25,-115,30,42.64935779,-73.74653322,8.58,0,0,-35.36,"2019-05-26T22:17:14.665Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64935779,-73.74653322,8.58,0,0,-35.36,"2019-05-26T22:19:07.156Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47495233,444,35,-105,27,42.64935779,-73.74653322,8.58,0,0,-35.36,"2019-05-26T22:19:07.156Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64935779,-73.74653322,8.58,0,0,-35.36,"2019-05-26T22:21:21.331Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47495217,444,32,-108,28,42.64935779,-73.74653322,8.58,0,0,-35.36,"2019-05-26T22:21:21.331Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64935779,-73.74653322,8.58,0,0,-35.36,"2019-05-26T22:22:22.018Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46163985,90,44,-96,7,42.64935779,-73.74653322,8.58,0,0,-35.36,"2019-05-26T22:22:22.018Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64930893,-73.74653379,3.22,0,0,-37.35,"2019-05-26T22:41:06.387Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791737,303,31,-109,30,42.64930893,-73.74653379,3.22,0,0,-37.35,"2019-05-26T22:41:06.387Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64932029,-73.74653732,5.36,0,0,-37.66,"2019-05-26T22:42:16.390Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47495225,444,34,-106,28,42.64932029,-73.74653732,5.36,0,0,-37.66,"2019-05-26T22:42:16.390Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64931942,-73.74653852,4.29,0,0,-38.14,"2019-05-26T22:42:36.378Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791737,303,28,-112,31,42.64931942,-73.74653852,4.29,0,0,-38.14,"2019-05-26T22:42:36.378Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64931625,-73.74654140,7.5,0,0,-38.06,"2019-05-26T22:43:16.403Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791729,303,30,-110,,42.64931625,-73.74654140,7.5,0,0,-38.06,"2019-05-26T22:43:16.403Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64931539,-73.74654081,7.5,0,0,-38.17,"2019-05-26T22:43:26.394Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47495217,444,34,-106,28,42.64931539,-73.74654081,7.5,0,0,-38.17,"2019-05-26T22:43:26.394Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64931602,-73.74653954,7.5,0,0,-37.85,"2019-05-26T22:45:26.399Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791729,303,29,-111,30,42.64931602,-73.74653954,7.5,0,0,-37.85,"2019-05-26T22:45:26.399Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64931581,-73.74653853,5.36,0,0,-37.8,"2019-05-26T22:45:46.387Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47495217,444,31,-109,28,42.64931581,-73.74653853,5.36,0,0,-37.8,"2019-05-26T22:45:46.387Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64931779,-73.74654182,3.22,0,0,-38.09,"2019-05-26T22:46:56.395Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791729,303,35,-105,31,42.64931779,-73.74654182,3.22,0,0,-38.09,"2019-05-26T22:46:56.395Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64931577,-73.74653806,4.29,0,0,-37.95,"2019-05-26T22:48:16.401Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47495217,444,29,-111,27,42.64931577,-73.74653806,4.29,0,0,-37.95,"2019-05-26T22:48:16.401Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64931289,-73.74653636,5.36,0,0,-38.32,"2019-05-26T22:50:06.404Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791729,303,28,-112,30,42.64931289,-73.74653636,5.36,0,0,-38.32,"2019-05-26T22:50:06.404Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64931286,-73.74653648,6.43,0,0,-38.39,"2019-05-26T22:50:16.407Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47495217,444,25,-115,,42.64931286,-73.74653648,6.43,0,0,-38.39,"2019-05-26T22:50:16.407Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64931366,-73.74653645,9.65,0,0,-38.83,"2019-05-26T22:54:36.418Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791737,303,25,-115,,42.64931366,-73.74653645,9.65,0,0,-38.83,"2019-05-26T22:54:36.418Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64931331,-73.74653661,6.43,0,0,-38.94,"2019-05-26T22:54:56.418Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47495225,444,24,-116,,42.64931331,-73.74653661,6.43,0,0,-38.94,"2019-05-26T22:54:56.418Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64931276,-73.74653625,4.29,0,0,-38.98,"2019-05-26T22:55:16.412Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47495217,444,33,-107,27,42.64931276,-73.74653625,4.29,0,0,-38.98,"2019-05-26T22:55:16.412Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64931258,-73.74653646,7.5,0,0,-39.02,"2019-05-26T22:55:36.422Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46162433,93,24,-116,5,42.64931258,-73.74653646,7.5,0,0,-39.02,"2019-05-26T22:55:36.422Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64931340,-73.74653668,4.29,0,0,-39.24,"2019-05-26T22:56:06.418Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47495233,444,35,-105,29,42.64931340,-73.74653668,4.29,0,0,-39.24,"2019-05-26T22:56:06.418Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64931325,-73.74653654,5.36,0,0,-39.33,"2019-05-26T22:56:16.416Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47495217,444,25,-115,28,42.64931325,-73.74653654,5.36,0,0,-39.33,"2019-05-26T22:56:16.416Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64931357,-73.74653685,3.22,0,0,-39.39,"2019-05-26T22:56:46.424Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791729,303,26,-114,30,42.64931357,-73.74653685,3.22,0,0,-39.39,"2019-05-26T22:56:46.424Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64931492,-73.74653806,5.36,0,0,-39.65,"2019-05-26T22:57:56.422Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791737,303,24,-116,29,42.64931492,-73.74653806,5.36,0,0,-39.65,"2019-05-26T22:57:56.422Z",LTE,false,"samsung SM-G965U"
,22422,5,326,,,,,42.64931711,-73.74654055,6.43,0,0,-39.98,"2019-05-26T22:59:26.425Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791737,303,24,-116,29,42.64931711,-73.74654055,6.43,0,0,-39.98,"2019-05-26T22:59:26.425Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64931704,-73.74654028,6.43,0,0,-39.97,"2019-05-26T22:59:36.425Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791737,303,24,-116,30,42.64931704,-73.74654028,6.43,0,0,-39.97,"2019-05-26T22:59:36.425Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64932002,-73.74654330,6.43,0,0,-40.4,"2019-05-26T23:02:46.427Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47495225,444,34,-106,28,42.64932002,-73.74654330,6.43,0,0,-40.4,"2019-05-26T23:02:46.427Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64932025,-73.74654368,7.5,0,0,-40.32,"2019-05-26T23:03:52.086Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791737,303,30,-110,30,42.64932025,-73.74654368,7.5,0,0,-40.32,"2019-05-26T23:03:52.086Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64932027,-73.74654361,5.36,0,0,-40.25,"2019-05-26T23:04:13.291Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47495225,444,34,-106,28,42.64932027,-73.74654361,5.36,0,0,-40.25,"2019-05-26T23:04:13.291Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64931667,-73.74654321,3.22,0,0,-40.28,"2019-05-26T23:05:36.880Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791737,303,29,-111,30,42.64931667,-73.74654321,3.22,0,0,-40.28,"2019-05-26T23:05:36.880Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64931667,-73.74654321,3.22,0,0,-40.28,"2019-05-26T23:08:11.429Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47495233,444,25,-115,,42.64931667,-73.74654321,3.22,0,0,-40.28,"2019-05-26T23:08:11.429Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64931667,-73.74654321,3.22,0,0,-40.28,"2019-05-26T23:08:30.797Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791729,303,29,-111,30,42.64931667,-73.74654321,3.22,0,0,-40.28,"2019-05-26T23:08:30.797Z",LTE,false,"samsung SM-G965U"
,22422,5,326,,,,,42.64931685,-73.74654383,6.43,0,0,-40.07,"2019-05-26T23:12:10.688Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47495233,444,37,-103,,42.64931685,-73.74654383,6.43,0,0,-40.07,"2019-05-26T23:12:10.688Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64931685,-73.74654383,6.43,0,0,-40.07,"2019-05-26T23:12:20.704Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47495233,444,36,-104,28,42.64931685,-73.74654383,6.43,0,0,-40.07,"2019-05-26T23:12:20.704Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64929383,-73.74653899,6.43,0,0,-42.95,"2019-05-26T23:13:10.711Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791737,303,24,-116,30,42.64929383,-73.74653899,6.43,0,0,-42.95,"2019-05-26T23:13:10.711Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64929383,-73.74653899,6.43,0,0,-42.95,"2019-05-26T23:13:33.718Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791729,303,32,-108,30,42.64929383,-73.74653899,6.43,0,0,-42.95,"2019-05-26T23:13:33.718Z",LTE,false,"samsung SM-G965U"
,22422,5,326,,,,,42.64937695,-73.74659860,9.65,0.24,317.2,-49.65,"2019-05-26T23:15:01.786Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46163993,90,46,-94,,42.64937695,-73.74659860,9.65,0.24,317.2,-49.65,"2019-05-26T23:15:01.786Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64937695,-73.74659860,9.65,0.24,317.2,-49.65,"2019-05-26T23:15:11.807Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791729,303,32,-108,30,42.64937695,-73.74659860,9.65,0.24,317.2,-49.65,"2019-05-26T23:15:11.807Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64931327,-73.74661081,8.58,0,0,-38.73,"2019-05-26T23:16:10.060Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47495217,444,28,-112,28,42.64931327,-73.74661081,8.58,0,0,-38.73,"2019-05-26T23:16:10.060Z",LTE,false,"samsung SM-G965U"
,22422,5,327,,,,,42.64931327,-73.74661081,8.58,0,0,-38.73,"2019-05-26T23:16:28.124Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791729,303,30,-110,,42.64931327,-73.74661081,8.58,0,0,-38.73,"2019-05-26T23:16:28.124Z",LTE,false,"samsung SM-G965U"
,22422,5,580,,,,,42.64931327,-73.74661081,8.58,0,0,-38.73,"2019-05-26T23:18:19.013Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791729,303,36,-104,26,42.64931327,-73.74661081,8.58,0,0,-38.73,"2019-05-26T23:18:19.013Z",LTE,false,"samsung SM-G965U"
,22422,5,307,,,,,42.64931327,-73.74661081,8.58,0,0,-38.73,"2019-05-26T23:19:17.438Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791729,303,26,-114,,42.64931327,-73.74661081,8.58,0,0,-38.73,"2019-05-26T23:19:17.438Z",LTE,false,"samsung SM-G965U"
,22422,5,819,,,,,42.64931327,-73.74661081,8.58,0,0,-38.73,"2019-05-26T23:21:08.337Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46790450,331,45,-95,24,42.64931327,-73.74661081,8.58,0,0,-38.73,"2019-05-26T23:21:08.337Z",LTE,false,"samsung SM-G965U"
,22422,5,819,,,,,42.64988641,-73.74898626,4.29,0.81,297.3,-25.03,"2019-05-26T23:22:14.826Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791729,303,44,-96,25,42.64988641,-73.74898626,4.29,0.81,297.3,-25.03,"2019-05-26T23:22:14.826Z",LTE,false,"samsung SM-G965U"
,22422,5,580,,,,,42.64988641,-73.74898626,4.29,0.81,297.3,-25.03,"2019-05-26T23:22:20.115Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791737,303,46,-94,26,42.64988641,-73.74898626,4.29,0.81,297.3,-25.03,"2019-05-26T23:22:20.115Z",LTE,false,"samsung SM-G965U"
,22422,5,580,,,,,42.64987055,-73.74922500,8.58,0.82,265.2,-14.95,"2019-05-26T23:22:40.129Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46790458,331,51,-89,24,42.64987055,-73.74922500,8.58,0.82,265.2,-14.95,"2019-05-26T23:22:40.129Z",LTE,false,"samsung SM-G965U"
,22422,5,819,,,,,42.64993970,-73.74950171,7.5,0.51,293.6,-17.11,"2019-05-26T23:23:10.150Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46790715,332,36,-104,25,42.64993970,-73.74950171,7.5,0.51,293.6,-17.11,"2019-05-26T23:23:10.150Z",LTE,false,"samsung SM-G965U"
,22422,5,307,,,,,42.65002535,-73.74975616,9.65,0.38,300.4,-11.1,"2019-05-26T23:23:20.108Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46790715,332,37,-103,24,42.65002535,-73.74975616,9.65,0.38,300.4,-11.1,"2019-05-26T23:23:20.108Z",LTE,false,"samsung SM-G965U"
,22422,5,307,,,,,42.65011282,-73.74988990,8.58,0.38,300.7,-17.51,"2019-05-26T23:23:40.113Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46791737,303,39,-101,25,42.65011282,-73.74988990,8.58,0.38,300.7,-17.51,"2019-05-26T23:23:40.113Z",LTE,false,"samsung SM-G965U"
,22422,5,307,,,,,42.65014543,-73.74995432,8.58,0.79,266.6,-23.11,"2019-05-26T23:23:50.119Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46790715,332,37,-103,25,42.65014543,-73.74995432,8.58,0.79,266.6,-23.11,"2019-05-26T23:23:50.119Z",LTE,false,"samsung SM-G965U"
,22422,5,307,,,,,42.65018549,-73.75010528,12.86,0.61,292,-18.39,"2019-05-26T23:24:25.816Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46790707,332,42,-98,,42.65018549,-73.75010528,12.86,0.61,292,-18.39,"2019-05-26T23:24:25.816Z",LTE,false,"samsung SM-G965U"
,22422,5,819,,,,,42.65018549,-73.75010528,12.86,0.61,292,-18.39,"2019-05-26T23:26:06.653Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46790707,332,46,-94,23,42.65018549,-73.75010528,12.86,0.61,292,-18.39,"2019-05-26T23:26:06.653Z",LTE,false,"samsung SM-G965U"
,22422,5,326,,,,,42.65018549,-73.75010528,12.86,0.61,292,-18.39,"2019-05-26T23:26:35.057Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46790707,332,52,-88,24,42.65018549,-73.75010528,12.86,0.61,292,-18.39,"2019-05-26T23:26:35.057Z",LTE,false,"samsung SM-G965U"
,22422,5,819,,,,,42.65024395,-73.75221598,20.37,1.07,209.3,-15.63,"2019-05-26T23:26:51.774Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46790707,332,49,-91,24,42.65024395,-73.75221598,20.37,1.07,209.3,-15.63,"2019-05-26T23:26:51.774Z",LTE,false,"samsung SM-G965U"
,22422,5,326,,,,,42.65036309,-73.75239254,6.43,0.8,213.8,-12.85,"2019-05-26T23:27:43.423Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46790450,331,57,-83,21,42.65036309,-73.75239254,6.43,0.8,213.8,-12.85,"2019-05-26T23:27:43.423Z",LTE,false,"samsung SM-G965U"
,22422,5,819,,,,,42.65036309,-73.75239254,6.43,0.8,213.8,-12.85,"2019-05-26T23:28:36.214Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46790707,332,44,-96,24,42.65036309,-73.75239254,6.43,0.8,213.8,-12.85,"2019-05-26T23:28:36.214Z",LTE,false,"samsung SM-G965U"
,22422,5,580,,,,,42.65036309,-73.75239254,6.43,0.8,213.8,-12.85,"2019-05-26T23:29:18.619Z",CDMA,false,"samsung SM-G965U"
310,120,37954,262348138,497,50,-90,,42.65036309,-73.75239254,6.43,0.8,213.8,-12.85,"2019-05-26T23:29:18.619Z",LTE,false,"samsung SM-G965U"
,22422,5,819,,,,,42.65036309,-73.75239254,6.43,0.8,213.8,-12.85,"2019-05-26T23:31:01.014Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46790715,332,57,-83,24,42.65036309,-73.75239254,6.43,0.8,213.8,-12.85,"2019-05-26T23:31:01.014Z",LTE,false,"samsung SM-G965U"
,22422,5,580,,,,,42.65036309,-73.75239254,6.43,0.8,213.8,-12.85,"2019-05-26T23:32:22.542Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46790466,331,39,-101,,42.65036309,-73.75239254,6.43,0.8,213.8,-12.85,"2019-05-26T23:32:22.542Z",LTE,false,"samsung SM-G965U"
,22422,5,324,,,,,42.65036309,-73.75239254,6.43,0.8,213.8,-12.85,"2019-05-26T23:38:00.246Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46790449,447,38,-102,22,42.65036309,-73.75239254,6.43,0.8,213.8,-12.85,"2019-05-26T23:38:00.246Z",LTE,false,"samsung SM-G965U"
,22422,5,638,,,,,42.65036309,-73.75239254,6.43,0.8,213.8,-12.85,"2019-05-26T23:39:05.265Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46790450,331,27,-113,,42.65036309,-73.75239254,6.43,0.8,213.8,-12.85,"2019-05-26T23:39:05.265Z",LTE,false,"samsung SM-G965U"
,22422,5,638,,,,,42.65036309,-73.75239254,6.43,0.8,213.8,-12.85,"2019-05-26T23:41:05.221Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47493939,254,52,-88,,42.65036309,-73.75239254,6.43,0.8,213.8,-12.85,"2019-05-26T23:41:05.221Z",LTE,false,"samsung SM-G965U"
,22422,5,894,,,,,42.65036309,-73.75239254,6.43,0.8,213.8,-12.85,"2019-05-26T23:41:15.245Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47493939,254,51,-89,,42.65036309,-73.75239254,6.43,0.8,213.8,-12.85,"2019-05-26T23:41:15.245Z",LTE,false,"samsung SM-G965U"
,22422,5,894,,,,,42.65036309,-73.75239254,6.43,0.8,213.8,-12.85,"2019-05-26T23:41:25.257Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47493947,254,55,-85,,42.65036309,-73.75239254,6.43,0.8,213.8,-12.85,"2019-05-26T23:41:25.257Z",LTE,false,"samsung SM-G965U"
,22422,5,894,,,,,42.65036309,-73.75239254,6.43,0.8,213.8,-12.85,"2019-05-26T23:42:44.924Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46162691,404,29,-111,,42.65036309,-73.75239254,6.43,0.8,213.8,-12.85,"2019-05-26T23:42:44.924Z",LTE,false,"samsung SM-G965U"
,22422,5,504,,,,,42.65036309,-73.75239254,6.43,0.8,213.8,-12.85,"2019-05-26T23:44:35.766Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46797369,176,34,-106,,42.65036309,-73.75239254,6.43,0.8,213.8,-12.85,"2019-05-26T23:44:35.766Z",LTE,false,"samsung SM-G965U"
,22422,5,504,,,,,42.65036309,-73.75239254,6.43,0.8,213.8,-12.85,"2019-05-26T23:45:08.763Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47491650,112,15,-125,28,42.65036309,-73.75239254,6.43,0.8,213.8,-12.85,"2019-05-26T23:45:08.763Z",LTE,false,"samsung SM-G965U"
,22422,5,504,,,,,42.66218270,-73.77345117,9.65,0,0,51.95,"2019-05-26T23:46:27.830Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46797369,176,28,-112,25,42.66218270,-73.77345117,9.65,0,0,51.95,"2019-05-26T23:46:27.830Z",LTE,false,"samsung SM-G965U"
,22422,5,531,,,,,42.66210702,-73.77349610,8.58,0,0,42.24,"2019-05-26T23:46:53.014Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46797369,176,24,-116,26,42.66210702,-73.77349610,8.58,0,0,42.24,"2019-05-26T23:46:53.014Z",LTE,false,"samsung SM-G965U"
,22422,5,504,,,,,42.66210702,-73.77349610,8.58,0,0,42.24,"2019-05-26T23:47:03.042Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46797369,176,29,-111,25,42.66210702,-73.77349610,8.58,0,0,42.24,"2019-05-26T23:47:03.042Z",LTE,false,"samsung SM-G965U"
,22422,5,504,,,,,42.66207821,-73.77333816,7.5,0,0,41.13,"2019-05-26T23:54:04.526Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46160665,51,46,-94,,42.66207821,-73.77333816,7.5,0,0,41.13,"2019-05-26T23:54:04.526Z",LTE,false,"samsung SM-G965U"
,22422,5,504,,,,,42.66206896,-73.77333439,6.43,0,0,41.44,"2019-05-26T23:55:24.519Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46797369,176,31,-109,24,42.66206896,-73.77333439,6.43,0,0,41.44,"2019-05-26T23:55:24.519Z",LTE,false,"samsung SM-G965U"
,22422,5,504,,,,,42.66207391,-73.77334229,6.43,0,0,41.34,"2019-05-26T23:57:04.534Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46797361,176,28,-112,25,42.66207391,-73.77334229,6.43,0,0,41.34,"2019-05-26T23:57:04.534Z",LTE,false,"samsung SM-G965U"
,22422,5,504,,,,,42.66206950,-73.77334411,3.22,0,0,40.9,"2019-05-26T23:57:24.524Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46797369,176,30,-110,,42.66206950,-73.77334411,3.22,0,0,40.9,"2019-05-26T23:57:24.524Z",LTE,false,"samsung SM-G965U"
